StudentID,Gender,City,CollegeTier,Stream,Specialisation,Hostel,HistoryOfBacklogs,SGPA_Sem1,SGPA_Sem2,SGPA_Sem3,SGPA_Sem4,SGPA_Sem5,SGPA_Sem6,SGPA_Sem7,SGPA_Sem8,CGPA,AttendancePercent,Internships,Projects,Workshops,Certifications,Publications,AptitudeTestScore,SoftSkillsRating,CodingTestScore,MockInterviewScore,ExtraCurricular,CGPA_Tier,PlacementStatus,IsAnomaly
49658,Male,Ahmedabad,Tier3,Mechanical,DataScience,No,No,6.41,6.77,6.6,6.98,5.75,6.59,6.65,6.52,6.53,72.8,1,1,0.0,1,0,57.1,3.93,50.2,56.1,Yes,Medium,0,0
49659,Female,Mumbai,Tier3,ECE,DataScience,No,Yes,6.76,7.62,8.07,7.51,7.08,6.95,7.03,7.4,7.3,76.1,2,2,2.0,3,0,63.8,6.42,50.4,76.8,Yes,Medium,0,0
49660,Female,Delhi,Tier1,Civil,Embedded,Yes,Yes,5.95,5.8,5.81,5.72,5.97,6.07,6.19,6.06,5.95,69.0,0,0,0.0,1,0,46.9,4.13,35.8,49.8,No,Low,0,0
49661,Female,Mumbai,Tier1,IT,Embedded,Yes,No,6.71,6.39,6.96,7.2,6.51,7.12,6.87,6.74,6.81,70.5,2,2,2.0,1,0,,6.19,52.4,56.5,Yes,Medium,0,0
49662,Male,Bangalore,Tier3,CS,Networking,No,No,7.82,7.68,7.59,8.3,8.24,8.41,8.01,7.95,8.0,87.4,1,3,4.0,3,1,,6.94,71.7,86.6,Yes,High,1,0
49663,Male,Bangalore,Tier2,CS,DataScience,No,No,7.16,7.36,7.13,7.48,7.55,7.77,8.54,7.57,7.57,80.2,3,2,2.0,3,0,69.2,7.27,65.2,65.9,Yes,High,1,0
49664,Female,Jaipur,Tier2,CS,Embedded,Yes,No,7.1,6.78,6.77,6.77,6.59,7.06,6.72,6.42,6.78,66.2,2,3,1.0,1,0,55.9,5.96,43.1,58.1,Yes,Medium,0,0
49665,Male,Delhi,Tier2,Mechanical,Embedded,No,No,6.12,6.25,5.41,6.62,6.05,6.98,6.77,6.01,6.28,65.9,0,0,2.0,1,0,51.6,5.4,39.2,51.0,Yes,Medium,0,0
49666,Female,Pune,Tier2,Mechanical,Networking,Yes,No,6.66,7.09,7.0,6.88,6.74,6.79,7.07,7.02,6.91,71.8,0,2,2.0,1,0,58.7,4.48,52.4,63.3,No,Medium,1,0
49667,Female,Pune,Tier2,Mechanical,Networking,Yes,Yes,7.49,7.82,7.81,8.23,7.77,8.26,8.71,7.9,8.0,88.6,2,5,2.0,2,0,75.1,,69.0,79.7,No,High,1,0
49668,Male,Bangalore,Tier1,IT,AI,No,Yes,4.74,5.22,5.66,5.58,6.15,5.87,5.37,5.82,5.55,59.5,0,0,0.0,0,0,,3.4,28.9,40.1,No,Low,0,0
49669,Female,Bangalore,Tier3,CS,DataScience,No,No,6.91,6.84,6.46,6.94,6.78,6.92,6.3,7.01,6.77,67.1,1,0,2.0,1,0,49.0,4.89,43.2,59.8,No,Medium,0,0
49670,Male,Mumbai,Tier1,IT,Embedded,Yes,No,6.85,7.72,7.53,7.43,7.56,7.14,7.09,6.59,7.24,75.6,2,4,2.0,2,0,86.6,7.04,50.9,75.5,No,Medium,1,0
49671,Female,Kolkata,Tier2,ECE,Embedded,Yes,Yes,8.31,8.54,7.96,7.88,8.43,8.08,8.7,8.4,8.29,82.3,3,4,,3,1,74.5,7.6,81.4,67.1,No,High,1,0
49672,Male,Jaipur,Tier3,EE,Networking,Yes,No,8.87,10.0,9.4,8.67,9.18,9.58,9.14,9.82,9.33,92.1,3,4,3.0,6,2,93.8,8.88,100.0,100.0,No,Excellent,1,0
49673,Male,Jaipur,Tier2,IT,DataScience,Yes,Yes,6.59,7.35,6.43,6.69,6.72,7.14,7.09,6.99,6.88,67.3,1,2,1.0,1,0,50.5,5.94,52.6,56.0,Yes,Medium,0,0
49674,Female,Bangalore,Tier3,IT,AI,Yes,No,6.48,5.31,6.29,5.85,6.36,6.3,6.18,6.27,6.13,56.5,0,2,0.0,2,0,49.5,4.95,27.2,,Yes,Medium,0,0
49675,Female,Chennai,Tier3,ECE,Networking,Yes,Yes,7.63,9.25,8.11,8.63,8.12,8.35,8.39,8.16,8.33,85.6,2,3,5.0,4,1,74.4,7.45,66.9,95.7,Yes,High,1,0
49676,Male,Mumbai,Tier1,CS,DataScience,No,Yes,8.18,7.73,7.56,7.65,7.34,7.79,8.19,7.9,7.79,75.3,0,4,3.0,3,1,72.6,8.48,75.3,69.1,Yes,High,1,0
49677,Male,Hyderabad,Tier1,ECE,DataScience,Yes,No,7.96,7.82,8.07,8.21,8.45,8.01,7.62,7.87,8.0,88.8,3,2,4.0,3,1,83.8,7.58,70.6,79.9,Yes,High,1,0
49678,Male,Chennai,Tier2,EE,DataScience,Yes,No,6.98,6.96,6.62,7.23,7.36,7.59,6.73,7.28,7.09,70.5,1,3,1.0,3,0,60.7,5.87,57.9,65.5,Yes,Medium,0,0
49679,Female,Kolkata,Tier2,CS,Embedded,Yes,No,6.8,6.65,6.96,7.42,6.48,6.68,7.64,7.46,7.01,69.6,2,3,1.0,2,0,57.4,5.39,53.9,49.3,Yes,Medium,1,0
49680,Male,Jaipur,Tier3,Mechanical,DataScience,No,No,8.21,7.27,8.04,7.48,7.18,7.31,7.63,7.45,7.57,77.1,1,2,3.0,2,0,69.9,6.28,52.6,71.0,No,High,1,0
49681,Male,Hyderabad,Tier2,ECE,Networking,No,No,8.09,7.32,7.29,7.33,7.26,7.59,7.23,7.67,7.47,77.9,1,4,,1,1,,6.19,70.9,69.8,No,Medium,1,0
49682,Male,Pune,Tier3,IT,AI,No,No,6.8,7.48,6.69,6.96,6.94,7.02,7.42,7.38,7.09,73.6,1,1,0.0,2,0,58.0,5.71,56.8,67.7,Yes,Medium,1,0
49683,Female,Delhi,Tier1,Civil,DataScience,Yes,No,7.31,7.38,8.26,7.26,7.96,7.05,8.19,7.61,7.63,78.3,2,2,1.0,3,0,,7.24,57.3,74.6,No,High,1,0
49684,Female,Chennai,Tier2,Civil,Embedded,No,No,8.32,8.92,8.46,8.36,9.43,8.96,8.24,8.96,8.71,97.6,2,4,3.0,3,1,74.9,8.58,72.3,94.3,No,Excellent,1,0
49685,Male,Kolkata,Tier3,EE,AI,Yes,No,8.43,8.38,7.89,8.14,7.56,8.25,7.83,8.16,8.08,83.7,2,3,4.0,3,1,69.1,8.23,79.3,82.7,Yes,High,1,0
49686,Female,Bangalore,Tier2,IT,DataScience,No,No,7.4,8.89,8.81,9.25,8.79,8.84,8.24,8.88,8.64,84.8,2,3,4.0,2,2,79.7,7.99,,92.3,Yes,Excellent,1,0
49687,Male,Jaipur,Tier2,CS,DataScience,No,Yes,7.66,8.13,8.1,7.56,8.4,7.85,8.26,7.77,7.97,77.0,2,4,3.0,3,0,73.6,6.85,79.1,74.9,No,High,1,0
49688,Male,Ahmedabad,Tier2,IT,AI,Yes,No,7.31,7.48,7.67,7.7,6.68,6.85,7.14,7.68,7.31,75.5,1,4,3.0,2,0,70.4,6.25,64.7,67.5,Yes,Medium,1,0
49689,Male,Ahmedabad,Tier2,IT,AI,No,No,8.65,8.82,8.7,8.08,7.96,8.4,9.26,9.06,8.62,92.0,3,3,2.0,2,1,84.3,7.22,95.8,89.8,No,Excellent,1,0
49690,Female,Jaipur,Tier2,CS,AI,Yes,Yes,6.77,6.59,6.05,6.27,5.74,5.94,5.41,6.0,6.1,60.2,1,2,1.0,1,0,36.5,4.21,23.4,33.5,No,Medium,0,0
49691,Female,Jaipur,Tier2,EE,Networking,No,No,8.75,9.65,9.09,8.66,9.24,9.32,8.77,9.42,9.11,100.0,3,6,,5,2,100.0,9.62,92.1,90.1,No,Excellent,1,0
49692,Male,Kolkata,Tier1,Mechanical,DataScience,Yes,No,8.3,8.07,7.55,7.85,8.01,8.17,8.17,7.94,8.01,83.7,2,4,2.0,2,1,82.2,7.85,70.7,82.3,No,High,1,0
49693,Male,Jaipur,Tier3,Mechanical,AI,Yes,Yes,6.23,6.74,5.45,6.04,6.37,5.7,6.64,6.2,6.17,58.6,1,0,0.0,1,0,46.2,4.2,28.5,51.3,No,Medium,0,1
49694,Female,Pune,Tier2,CS,AI,No,No,5.04,5.5,4.88,4.73,5.04,5.22,5.09,5.14,5.08,48.1,0,0,,0,0,,3.79,19.5,28.1,No,Low,0,0
49695,Female,Mumbai,Tier2,IT,AI,No,No,7.19,8.04,6.97,7.48,7.27,7.63,7.63,7.02,7.4,81.1,1,2,2.0,2,0,75.2,5.32,68.6,63.1,No,Medium,0,0
49696,Female,Mumbai,Tier1,IT,Networking,Yes,No,7.13,7.14,6.77,6.96,7.06,6.44,6.53,7.41,6.93,69.9,1,1,1.0,2,1,66.7,,59.1,61.2,Yes,Medium,1,0
49697,Male,Ahmedabad,Tier3,CS,Embedded,No,No,7.99,7.41,7.03,6.76,7.0,7.39,6.95,7.51,7.26,76.5,1,1,3.0,2,0,62.6,6.68,54.7,59.7,No,Medium,1,0
49698,Female,Kolkata,Tier2,CS,AI,No,Yes,5.94,6.25,5.99,6.1,5.97,5.62,6.11,6.48,6.06,55.0,2,1,0.0,1,0,43.8,4.14,40.3,,Yes,Medium,0,0
49699,Male,Hyderabad,Tier1,Mechanical,Networking,Yes,Yes,7.06,6.98,7.26,6.67,6.9,7.76,7.29,7.21,7.14,74.5,1,4,3.0,3,1,70.1,,42.2,,Yes,Medium,0,0
49700,Male,Hyderabad,Tier2,IT,AI,No,Yes,7.31,7.34,6.61,7.25,7.15,7.31,7.64,7.35,7.24,85.9,1,3,1.0,3,0,72.4,6.21,,74.2,Yes,Medium,1,0
49701,Male,Ahmedabad,Tier2,EE,AI,Yes,No,7.59,7.09,7.65,7.42,7.59,7.7,7.88,7.79,7.59,82.2,2,4,2.0,3,1,53.2,6.78,48.7,79.0,No,High,1,0
49702,Male,Chennai,Tier3,ECE,Networking,No,No,7.49,6.72,7.83,8.23,7.66,7.91,7.79,7.98,7.7,71.6,3,4,,2,0,75.6,,64.7,66.5,Yes,High,1,0
49703,Male,Chennai,Tier1,ECE,DataScience,No,No,7.51,7.97,7.22,7.26,8.23,6.85,8.34,7.71,7.64,83.7,2,4,3.0,3,0,78.5,8.36,69.1,,No,High,1,0
49704,Female,Bangalore,Tier2,Civil,Networking,Yes,No,7.74,7.27,7.88,8.07,6.66,7.1,7.55,7.51,7.47,80.3,0,3,3.0,2,0,80.1,7.72,65.8,90.6,Yes,Medium,1,0
49705,Female,Jaipur,Tier3,ECE,Embedded,No,No,5.77,6.33,5.92,6.17,5.77,6.21,6.1,6.13,6.05,67.6,0,2,2.0,0,0,49.0,4.66,36.1,50.0,No,Medium,0,0
49706,Female,Kolkata,Tier1,EE,Embedded,No,No,7.38,6.41,6.79,6.29,6.22,6.65,6.64,7.09,6.68,76.5,0,2,0.0,2,0,57.7,6.04,50.5,52.5,Yes,Medium,0,0
49707,Male,Pune,Tier3,Civil,Networking,No,No,6.96,6.57,6.77,7.32,7.29,6.57,7.66,7.9,7.13,66.1,1,2,,2,1,61.0,5.81,,,No,Medium,1,0
49708,Female,Bangalore,Tier3,ECE,Embedded,Yes,No,6.8,7.04,6.71,7.22,7.07,7.54,7.14,7.2,7.09,70.9,1,1,,1,0,,6.47,62.8,53.9,No,Medium,0,0
49709,Female,Pune,Tier2,IT,Networking,No,No,5.88,6.22,6.85,6.63,6.44,6.16,6.72,6.69,6.45,66.3,2,0,0.0,1,0,60.5,5.38,47.3,52.7,Yes,Medium,0,0
49710,Male,Kolkata,Tier3,CS,Networking,No,No,7.33,7.05,7.18,6.85,7.45,7.44,7.3,6.94,7.19,73.4,1,3,2.0,2,0,58.2,,50.4,,No,Medium,0,0
49711,Male,Kolkata,Tier2,Civil,AI,Yes,No,7.47,7.07,7.43,7.86,7.77,8.09,7.49,8.45,7.7,80.4,1,2,2.0,2,1,75.3,,71.8,66.6,Yes,High,1,0
49712,Female,Bangalore,Tier2,IT,AI,No,Yes,8.35,8.65,8.21,8.46,8.51,9.31,7.89,8.9,8.54,95.9,3,5,5.0,5,1,83.7,8.18,83.1,84.7,No,Excellent,1,0
49713,Male,Kolkata,Tier1,ECE,AI,No,Yes,6.4,6.66,6.68,6.82,6.42,6.94,6.46,6.82,6.65,65.8,0,1,2.0,2,0,53.9,5.69,51.5,54.6,No,Medium,0,0
49714,Female,Delhi,Tier2,CS,AI,No,No,7.73,7.21,7.08,7.43,7.66,7.17,7.76,7.99,7.5,79.1,2,3,2.0,2,1,64.0,7.14,68.0,76.4,No,Medium,1,0
49715,Female,Pune,Tier1,IT,DataScience,No,No,6.17,6.5,6.53,7.0,6.59,6.51,7.3,7.22,6.73,73.2,1,1,1.0,1,0,56.4,5.4,57.0,64.0,Yes,Medium,0,0
49716,Male,Jaipur,Tier2,Mechanical,Networking,No,No,8.79,7.97,8.55,8.48,8.03,9.01,7.98,8.38,8.4,86.9,2,5,3.0,3,1,88.4,8.34,80.2,,No,High,1,0
49717,Male,Mumbai,Tier2,ECE,Networking,No,No,7.77,7.64,8.16,7.71,7.57,8.02,8.21,7.97,7.88,84.8,2,3,2.0,2,0,69.2,6.83,77.0,72.6,No,High,0,0
49718,Female,Bangalore,Tier1,ECE,Embedded,No,No,6.34,5.87,6.07,6.1,5.98,5.96,6.19,5.75,6.03,60.2,1,2,1.0,2,0,55.8,4.84,41.3,33.2,No,Medium,0,0
49719,Male,Kolkata,Tier3,ECE,Networking,No,No,7.19,7.3,7.52,7.59,7.41,8.12,7.57,7.67,7.55,86.3,2,4,1.0,2,1,66.9,6.33,59.3,65.8,Yes,High,1,0
49720,Female,Ahmedabad,Tier2,ECE,DataScience,Yes,No,9.25,8.81,8.63,9.32,9.26,9.23,9.47,8.77,9.09,100.0,4,6,,6,1,90.0,9.62,98.5,96.0,Yes,Excellent,1,0
49721,Male,Delhi,Tier1,IT,Embedded,No,No,7.32,7.31,8.38,7.29,7.94,7.47,7.56,7.69,7.62,79.9,0,2,2.0,2,0,62.6,6.13,56.9,65.5,Yes,High,1,0
49722,Female,Chennai,Tier3,EE,Networking,Yes,No,8.81,9.44,9.65,9.07,9.55,9.08,9.77,9.5,9.36,94.0,2,5,4.0,6,1,95.1,10.0,97.7,100.0,No,Excellent,1,0
49723,Male,Bangalore,Tier2,ECE,DataScience,Yes,No,7.13,5.91,6.21,5.8,6.12,5.83,6.17,6.64,6.23,63.2,0,1,1.0,0,0,57.4,4.27,55.7,45.1,Yes,Medium,0,0
49724,Male,Delhi,Tier1,IT,AI,No,No,8.38,8.6,9.34,9.19,8.93,8.94,9.1,8.95,8.93,90.4,2,6,3.0,3,2,94.6,8.59,100.0,88.7,No,Excellent,1,0
49725,Female,Mumbai,Tier1,EE,Networking,Yes,No,8.19,7.5,8.29,8.36,7.76,8.85,7.77,7.69,8.05,75.0,2,3,3.0,3,1,76.0,7.04,73.5,73.7,No,High,0,0
49726,Female,Ahmedabad,Tier3,IT,DataScience,Yes,No,7.63,8.02,7.3,7.92,8.0,7.75,7.81,7.56,7.75,79.8,1,4,2.0,3,0,58.4,7.11,62.6,68.9,No,High,1,0
49727,Female,Ahmedabad,Tier2,EE,Embedded,Yes,No,7.78,7.83,7.27,7.99,7.87,7.75,7.29,7.42,7.65,88.3,2,3,2.0,3,1,72.9,7.56,66.2,,Yes,High,0,0
49728,Female,Kolkata,Tier3,IT,AI,Yes,Yes,6.06,6.92,6.18,6.52,6.87,6.14,6.8,6.58,6.51,69.3,2,1,3.0,1,0,,5.52,40.1,50.0,No,Medium,0,0
49729,Female,Delhi,Tier3,CS,Networking,No,Yes,7.6,7.37,7.44,7.91,7.71,7.75,7.54,7.34,7.58,73.2,3,2,3.0,3,0,64.4,7.03,57.1,75.4,No,High,0,0
49730,Female,Pune,Tier2,EE,Networking,Yes,No,5.42,5.92,6.03,6.2,6.09,6.49,5.48,6.61,6.03,56.2,0,0,1.0,1,0,44.8,4.0,33.8,49.8,No,Medium,0,0
49731,Female,Kolkata,Tier2,Civil,AI,No,No,6.67,7.16,7.05,7.19,7.41,7.28,7.67,6.89,7.17,71.4,1,1,1.0,0,1,72.5,5.52,59.8,61.6,No,Medium,0,0
49732,Male,Kolkata,Tier2,CS,Networking,No,No,7.27,6.93,7.63,6.92,7.09,6.41,7.22,7.21,7.08,77.4,1,2,2.0,1,0,61.1,6.81,63.5,64.7,No,Medium,0,0
49733,Female,Hyderabad,Tier2,ECE,Embedded,Yes,No,5.95,5.97,6.53,5.26,5.99,6.8,6.37,5.97,6.1,68.3,1,1,,2,0,55.6,4.66,,48.2,Yes,Medium,0,0
49734,Female,Bangalore,Tier1,CS,AI,No,No,7.98,7.78,8.05,8.4,8.16,8.27,8.09,8.63,8.17,85.6,2,3,4.0,4,1,,8.09,77.2,71.2,No,High,1,0
49735,Female,Kolkata,Tier2,IT,Embedded,No,Yes,6.45,6.85,7.25,7.04,7.42,6.62,7.79,7.18,7.07,75.3,1,3,2.0,2,0,71.1,6.68,,64.6,Yes,Medium,1,0
49736,Female,Mumbai,Tier1,CS,DataScience,No,Yes,6.43,7.12,7.21,7.36,7.84,6.71,7.29,7.4,7.17,68.2,2,2,3.0,1,0,57.5,6.32,41.1,65.6,No,Medium,0,0
49737,Female,Mumbai,Tier2,Mechanical,Embedded,No,No,7.46,7.5,7.82,7.3,8.15,8.35,7.6,8.3,7.81,83.5,1,2,3.0,3,1,78.4,7.11,82.4,74.7,No,High,1,0
49738,Male,Hyderabad,Tier2,IT,Embedded,Yes,Yes,7.72,7.17,7.54,7.13,6.91,6.92,7.01,7.32,7.22,81.5,2,2,1.0,4,0,74.4,7.58,56.9,,No,Medium,1,0
49739,Male,Chennai,Tier1,Civil,Embedded,No,No,7.97,7.78,8.45,8.2,7.92,8.38,8.66,7.38,8.09,86.0,2,3,3.0,5,1,77.6,7.21,68.2,78.0,No,High,0,0
49740,Female,Pune,Tier2,ECE,Networking,No,No,6.21,6.52,6.43,6.16,6.81,7.27,6.25,6.74,6.55,79.5,0,1,1.0,3,0,60.8,4.73,48.8,67.3,Yes,Medium,1,0
49741,Male,Bangalore,Tier2,ECE,Embedded,Yes,No,6.69,7.02,7.03,6.92,7.53,7.78,7.41,6.95,7.17,75.0,2,1,2.0,2,0,65.1,6.04,50.0,65.3,Yes,Medium,0,0
49742,Male,Pune,Tier3,CS,AI,No,Yes,7.51,7.3,7.18,7.36,7.95,7.65,6.84,7.25,7.38,86.2,1,2,4.0,0,0,65.9,7.13,59.6,67.0,No,Medium,0,0
49743,Female,Kolkata,Tier3,EE,DataScience,Yes,No,8.56,8.05,8.43,7.41,8.66,8.03,8.35,8.41,8.24,82.6,3,4,3.0,3,1,77.0,6.81,79.8,79.9,No,High,1,0
49744,Male,Mumbai,Tier2,Mechanical,AI,Yes,No,5.38,6.2,6.07,5.99,5.86,6.19,5.92,5.94,5.94,63.4,0,1,1.0,1,0,37.1,3.9,44.9,44.2,Yes,Low,0,0
49745,Female,Ahmedabad,Tier3,IT,Embedded,No,No,7.07,5.38,5.88,6.2,5.63,6.18,5.99,6.13,6.06,49.7,0,2,2.0,1,0,,4.46,29.1,60.4,Yes,Medium,0,0
49746,Male,Pune,Tier2,CS,AI,No,Yes,7.33,8.23,8.64,8.7,8.03,8.19,7.75,8.3,8.15,77.2,3,3,3.0,3,1,84.1,8.16,78.3,72.3,No,High,1,0
49747,Female,Pune,Tier1,Mechanical,DataScience,Yes,No,6.63,7.13,6.6,7.1,6.24,7.22,7.09,6.77,6.85,74.1,2,2,2.0,3,1,56.8,6.59,50.1,72.2,Yes,Medium,0,0
49748,Male,Bangalore,Tier2,CS,Embedded,No,No,7.28,7.24,7.43,7.9,6.58,7.24,7.57,7.37,7.33,76.6,0,2,3.0,1,1,67.9,5.79,61.2,70.7,No,Medium,0,0
49749,Male,Ahmedabad,Tier2,IT,DataScience,Yes,No,7.66,7.58,7.31,7.7,7.07,6.68,7.62,7.74,7.42,71.4,1,2,,2,1,70.3,5.76,66.7,55.6,No,Medium,1,0
49750,Female,Mumbai,Tier2,IT,Networking,No,No,7.28,6.91,7.31,7.31,7.15,6.99,7.29,7.58,7.23,73.8,1,3,0.0,2,0,66.1,6.4,56.6,63.5,No,Medium,0,0
49751,Male,Mumbai,Tier1,CS,AI,No,Yes,6.86,7.26,7.14,6.85,7.83,6.01,7.3,7.01,7.03,74.4,0,2,2.0,2,1,64.1,5.55,63.7,56.1,No,Medium,0,0
49752,Female,Ahmedabad,Tier2,Civil,AI,No,No,6.84,7.23,7.82,7.12,6.97,7.56,7.24,7.95,7.34,80.2,2,3,,2,1,74.7,6.51,70.8,67.8,No,Medium,1,0
49753,Female,Ahmedabad,Tier3,CS,Networking,No,No,7.03,7.22,7.11,7.26,7.67,7.69,7.84,6.22,7.25,68.4,1,4,2.0,4,1,58.6,6.39,61.4,59.9,No,Medium,0,0
49754,Male,Bangalore,Tier3,EE,Embedded,Yes,No,8.08,8.7,8.46,9.24,8.34,8.85,8.32,8.42,8.55,86.8,2,4,5.0,4,1,77.9,8.24,95.3,79.7,Yes,Excellent,1,0
49755,Female,Ahmedabad,Tier2,CS,DataScience,Yes,No,6.02,6.04,5.79,5.29,5.87,6.39,6.19,6.05,5.95,60.3,1,1,0.0,1,0,49.2,4.7,38.7,48.5,Yes,Low,0,0
49756,Male,Bangalore,Tier2,CS,AI,Yes,No,7.1,7.54,7.66,7.47,7.52,7.61,7.07,7.49,7.43,84.6,1,5,4.0,3,1,69.4,,74.2,70.5,No,Medium,1,0
49757,Male,Delhi,Tier3,CS,Networking,No,No,6.53,6.08,6.38,6.37,6.82,6.16,6.69,6.72,6.47,70.4,1,0,1.0,1,0,46.8,5.76,49.3,55.9,No,Medium,0,0
49758,Female,Hyderabad,Tier2,ECE,DataScience,Yes,Yes,6.7,7.24,6.31,7.33,6.84,7.26,7.35,6.93,7.0,71.5,1,2,,1,0,55.8,5.32,57.1,60.1,No,Medium,0,0
49759,Male,Mumbai,Tier2,Mechanical,DataScience,No,Yes,7.69,7.83,7.68,7.54,7.86,7.72,7.57,7.75,7.7,71.0,2,3,3.0,2,0,77.1,5.62,62.9,61.4,Yes,High,1,0
49760,Male,Chennai,Tier2,EE,AI,No,No,6.0,5.67,6.21,6.03,6.05,5.55,6.12,6.28,5.99,62.6,0,2,1.0,1,0,45.4,4.7,,40.0,No,Low,0,0
49761,Female,Chennai,Tier2,Mechanical,Networking,No,No,8.86,9.08,9.51,8.8,9.43,9.23,9.14,9.72,9.22,89.1,3,5,5.0,4,1,90.3,8.75,97.5,92.7,Yes,Excellent,1,0
49762,Male,Bangalore,Tier3,CS,AI,Yes,No,7.56,7.25,7.92,8.0,8.29,7.84,7.99,7.63,7.81,79.8,2,3,2.0,2,1,69.7,,,,Yes,High,0,0
49763,Male,Kolkata,Tier2,IT,DataScience,Yes,No,6.87,7.23,5.97,7.31,7.11,6.39,6.87,7.44,6.9,62.9,0,3,2.0,1,0,65.2,6.79,52.4,57.6,Yes,Medium,0,0
49764,Male,Mumbai,Tier2,CS,DataScience,No,No,8.26,8.05,8.75,8.1,7.83,7.98,8.7,8.0,8.21,84.1,2,4,3.0,4,2,74.1,7.81,73.7,77.0,No,High,1,0
49765,Male,Pune,Tier3,Civil,Networking,Yes,No,8.45,8.37,8.32,8.96,8.31,8.89,8.48,9.16,8.62,85.4,2,2,2.0,4,1,82.0,9.53,,76.2,No,Excellent,1,0
49766,Male,Mumbai,Tier2,IT,Embedded,Yes,Yes,7.0,7.25,6.48,6.94,7.05,7.08,7.55,7.51,7.11,77.0,1,2,1.0,3,0,,6.52,53.7,58.6,No,Medium,0,0
49767,Male,Mumbai,Tier3,Mechanical,Networking,Yes,No,6.61,7.27,7.54,7.1,6.95,7.15,7.49,7.04,7.14,65.5,0,3,2.0,2,1,64.2,5.96,67.0,67.2,Yes,Medium,1,0
49768,Female,Pune,Tier2,CS,AI,No,No,5.86,6.01,6.43,5.71,5.58,6.57,6.88,6.01,6.13,60.7,0,0,,1,0,43.9,4.35,,41.6,Yes,Medium,0,0
49769,Female,Ahmedabad,Tier2,ECE,Networking,Yes,Yes,8.34,7.72,8.3,7.84,7.52,8.36,8.07,7.61,7.97,77.4,2,2,3.0,3,0,71.1,5.56,67.0,73.9,No,High,1,0
49770,Male,Delhi,Tier2,IT,DataScience,No,Yes,8.45,8.66,8.73,8.25,8.5,9.04,8.3,8.22,8.52,81.5,2,4,5.0,4,1,73.8,8.24,76.7,84.1,No,Excellent,1,0
49771,Female,Mumbai,Tier2,ECE,Networking,No,Yes,7.12,6.92,6.49,7.36,7.01,6.55,7.1,7.04,6.95,67.2,1,0,2.0,1,1,61.4,5.88,47.7,,No,Medium,1,0
49772,Male,Chennai,Tier2,ECE,AI,No,Yes,7.53,6.9,7.24,7.22,7.04,7.7,7.39,7.51,7.32,64.1,2,2,1.0,2,1,72.1,5.97,57.2,61.9,No,Medium,1,0
49773,Male,Delhi,Tier2,CS,DataScience,No,No,7.26,6.5,6.32,6.84,6.9,7.26,6.77,7.5,6.92,71.0,2,2,1.0,3,0,,6.17,52.7,52.7,No,Medium,0,0
49774,Male,Pune,Tier2,CS,DataScience,No,Yes,5.38,5.59,5.97,6.45,6.01,6.0,6.35,5.36,5.89,65.0,0,2,1.0,0,0,35.9,,23.1,43.6,Yes,Low,0,0
49775,Female,Delhi,Tier1,CS,Embedded,Yes,No,6.83,6.94,6.43,6.89,6.89,7.57,6.84,7.41,6.98,68.5,0,2,2.0,2,0,63.9,6.81,69.1,60.6,No,Medium,0,0
49776,Male,Ahmedabad,Tier3,IT,DataScience,Yes,No,9.16,8.5,8.12,7.79,8.85,8.23,8.16,8.33,8.39,100.0,3,5,5.0,5,1,91.1,7.37,64.9,79.8,No,High,1,0
49777,Female,Bangalore,Tier2,Civil,Embedded,No,No,7.81,8.52,8.43,8.54,8.19,8.56,8.45,8.39,8.36,89.2,3,5,3.0,4,1,69.5,8.58,82.0,78.7,Yes,High,1,0
49778,Female,Ahmedabad,Tier1,IT,Networking,No,Yes,8.21,8.52,8.21,8.02,8.05,7.23,8.61,7.71,8.07,82.3,2,3,1.0,3,1,75.7,7.21,53.1,69.6,No,High,0,0
49779,Female,Delhi,Tier3,Mechanical,AI,No,No,7.8,7.22,6.83,7.74,7.53,7.38,8.27,8.14,7.61,92.5,3,3,4.0,2,0,63.5,6.64,60.9,64.2,No,High,0,0
49780,Female,Chennai,Tier3,CS,DataScience,No,Yes,7.18,7.4,7.48,7.08,7.57,6.97,7.74,7.52,7.37,77.4,2,2,1.0,4,0,65.5,6.0,66.6,61.7,No,Medium,0,0
49781,Male,Hyderabad,Tier2,EE,Networking,No,No,8.06,8.2,8.17,8.13,8.42,8.22,8.42,9.04,8.33,84.4,3,4,6.0,6,1,81.8,7.41,70.3,79.0,No,High,1,0
49782,Female,Hyderabad,Tier2,CS,Networking,Yes,No,8.11,8.27,7.76,8.25,7.95,8.09,8.62,8.01,8.13,92.4,2,3,3.0,3,1,,8.39,72.4,63.1,No,High,1,0
49783,Male,Kolkata,Tier2,EE,Embedded,No,Yes,7.14,7.23,7.1,7.08,7.62,7.53,7.07,7.73,7.31,69.9,2,3,2.0,3,0,61.6,6.69,55.2,69.2,No,Medium,1,0
49784,Male,Ahmedabad,Tier2,IT,Networking,Yes,Yes,6.82,6.58,7.4,6.73,6.29,6.38,6.19,6.58,6.62,70.7,1,2,0.0,1,0,,6.5,54.9,54.5,Yes,Medium,0,0
49785,Male,Hyderabad,Tier2,ECE,Embedded,No,Yes,4.95,5.35,5.54,5.38,6.01,5.92,5.65,5.66,5.56,51.5,0,1,0.0,0,0,40.6,3.66,24.6,32.0,Yes,Low,0,0
